Loan_ID,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Age,Loan_Status,Monthly_EMI,DTI_Ratio
LN00212,Male,Yes,0,Not Graduate,Salaried,79080.03526986405,10234.485767807586,41941.894821414506,180.0,1,Urban,27.1484089446962,Approved,233.01052678563613,0.002608876183609108
LN02722,Male,No,0,Graduate,Salaried,38821.84825886799,17775.158588818904,172285.45700676835,300.0,0,Urban,46.61154717177461,Rejected,574.2848566892278,0.010146912154466677
LN04243,Female,No,1,Graduate,Self-Employed,73973.77627034087,20156.60630083394,21628.204513050005,180.0,0,Semiurban,32.15105960859522,Rejected,120.15669173916669,0.0012764921214286217
LN04427,Male,Yes,2,Graduate,Salaried,43113.51925633858,9980.080398187954,83387.77066182773,240.0,0,Rural,37.74177209118803,Rejected,347.4490444242822,0.006544085288718226
LN05950,Female,Yes,3,Not Graduate,Salaried,62731.947911775045,27740.63583516149,207048.1466182704,120.0,0,Urban,43.516764908150186,Rejected,1725.40122181892,0.0190709842734799
LN02406,Male,No,2,Not Graduate,Unemployed,34008.37526144805,35520.73311421935,168745.3843150388,120.0,0,Rural,37.31572459936969,Rejected,1406.2115359586567,0.020224788851898733
LN01770,Male,Yes,0,Graduate,Salaried,60872.04892744908,23913.439016052467,165008.75246422604,300.0,0,Urban,38.59983079374992,Rejected,550.0291748807534,0.006487303290007318
LN01973,Female,Yes,0,Graduate,Self-Employed,63894.7238943755,9893.915007024209,117842.47949386724,240.0,0,Urban,26.20815242374354,Rejected,491.0103312244468,0.0066542809101081376
LN02287,Male,Yes,1,Graduate,Self-Employed,54969.22227911009,4762.4405229214935,163092.86036228627,360.0,1,Rural,39.39076677700668,Approved,453.035723228573,0.007584515514494674
LN00944,Female,No,1,Graduate,Salaried,96932.73992095332,0.0,90707.38353805651,300.0,0,Urban,41.20846731227542,Rejected,302.35794512685504,0.0031192551182750205
LN01043,Female,Yes,1,Graduate,Salaried,59229.83060998585,0.0,101245.057210653,180.0,1,Urban,38.0473774462555,Approved,562.4725400591833,0.009496440125971815
LN01073,Male,Yes,0,Graduate,Salaried,34340.15551622861,26799.42130038464,173009.88406150206,240.0,1,Semiurban,27.193801416023597,Approved,720.8745169229253,0.01179063635139595
LN03065,Female,No,2,Not Graduate,Salaried,66431.86422678478,11329.25353981817,182524.4819994218,360.0,0,Semiurban,23.40116239209613,Rejected,507.01244999839395,0.006520128112357807
LN05481,Female,No,0,Graduate,Self-Employed,69012.26098862776,18363.22969321281,106663.36646698434,180.0,0,Rural,38.18037910727344,Rejected,592.574258149913,0.006781927672459629
LN01065,Female,Yes,2,Graduate,Self-Employed,37606.60210747713,5608.444302293183,233902.78002262977,300.0,0,Semiurban,27.74225983305997,Rejected,779.6759334087659,0.01804177012829708
LN01209,Male,Yes,1,Not Graduate,Self-Employed,94991.53486373878,26546.9376671672,212843.90158374608,300.0,0,Urban,29.521705485274985,Rejected,709.4796719458202,0.005837490443739178
LN03562,Male,No,2,Graduate,Salaried,16201.565900428934,20712.242102362397,149641.43945093366,300.0,0,Rural,28.121247441242925,Rejected,498.80479816977885,0.01351268875137619
LN03696,Female,No,2,Not Graduate,Salaried,48565.07916087877,16239.06816521071,143110.70694038598,240.0,1,Urban,27.920806439403947,Approved,596.2946122516082,0.009201488436397436
LN03194,Male,No,3,Not Graduate,Salaried,29299.19504935281,4915.6697946885415,144583.30583777055,60.0,1,Urban,37.08473027058263,Approved,2409.7217639628425,0.07042908908004951
LN02236,Male,Yes,0,Graduate,Unemployed,60285.46135672868,24140.771642240332,167464.6386177104,360.0,1,Urban,23.3898419600217,Approved,465.17955171586226,0.005509893491535302
LN05994,Male,Yes,1,Graduate,Self-Employed,77270.56485043043,19513.475478646327,84561.0847757022,60.0,0,Rural,21.0,Rejected,1409.3514129283699,0.014561816267810421
LN05012,Male,Yes,0,Graduate,Salaried,60175.67309796296,13663.722702732288,149166.79333510282,240.0,1,Semiurban,36.27250241577577,Approved,621.5283055629284,0.008417299448664723
LN01071,Female,Yes,0,Graduate,Salaried,69540.81654446243,5632.047650406172,172824.9017625323,240.0,1,Semiurban,21.0,Approved,720.1037573438846,0.009579304514421306
LN00960,Male,Yes,0,Graduate,Salaried,72854.45519735088,26166.812750675224,204523.6084528497,300.0,0,Semiurban,33.6638226007117,Rejected,681.745361509499,0.006884837728671894
LN00980,Male,No,2,Graduate,Salaried,75716.00317301665,1845.586929501544,85929.25101109868,360.0,0,Urban,25.311292275960724,Rejected,238.69236391971856,0.0030774557819691854
LN02990,Male,Yes,2,Graduate,Salaried,90327.88110507146,31010.743061643927,217554.4473168501,240.0,1,Urban,32.396984829590515,Approved,906.4768638202088,0.007470637400459878
LN05448,Female,Yes,3,Graduate,Salaried,66399.30382290325,24610.93457232083,141829.63846343438,300.0,1,Urban,31.54658176129772,Approved,472.76546154478126,0.005194640403992068
LN03312,Male,Yes,1,Graduate,Salaried,101720.94099074228,25781.25395794772,222855.09131137023,60.0,1,Semiurban,38.61434067698023,Approved,3714.2515218561703,0.02913088298872718
LN05694,Female,Yes,0,Not Graduate,Salaried,94220.57618381576,9968.364809536431,185355.30800532812,360.0,0,Semiurban,36.02894550960461,Rejected,514.8758555703558,0.00494175150127697
LN01219,Male,Yes,0,Not Graduate,Self-Employed,102902.98255546777,0.0,80635.67432845669,300.0,1,Urban,24.4800848362274,Approved,268.7855810948556,0.002612029062908572
LN02180,Male,Yes,1,Graduate,Salaried,56199.21929997011,0.0,159599.68943111337,300.0,1,Rural,32.81282638354012,Approved,531.9989647703779,0.009466305251159617
LN01715,Female,No,0,Graduate,Salaried,58189.33435391678,21675.48080369996,39000.54562218118,180.0,0,Urban,38.32606385984312,Rejected,216.66969790100654,0.0027129556047102757
LN05175,Male,Yes,0,Not Graduate,Salaried,96028.60198532976,20102.522224050183,232725.6640432517,300.0,1,Semiurban,36.64246379059559,Approved,775.7522134775056,0.006679968171830096
LN02490,Male,No,0,Graduate,Self-Employed,59723.24507811526,27666.612531984123,172753.77878601852,60.0,0,Urban,32.639235286979066,Rejected,2879.229646433642,0.03294695431682335
LN04370,Female,Yes,1,Graduate,Salaried,25155.5661472945,7257.300775959453,191463.68432832332,240.0,1,Semiurban,24.853900544120847,Approved,797.7653513680139,0.024612613048297597
LN03323,Female,Yes,1,Not Graduate,Salaried,65159.519624423614,0.0,172696.79442018873,60.0,0,Urban,33.543676300354726,Rejected,2878.2799070031456,0.04417282269104215
LN04460,Male,Yes,0,Not Graduate,Salaried,83771.93646174016,2333.680048933904,137989.55644987398,180.0,1,Urban,25.95448702839016,Approved,766.6086469437444,0.008903120121655617
LN02818,Female,No,0,Graduate,Unemployed,67875.94596432503,19845.913788392747,162123.14858613553,60.0,1,Urban,37.88300658837723,Approved,2702.0524764355923,0.030802498762024684
LN04073,Female,No,0,Not Graduate,Salaried,57101.90841837137,19592.041815995293,180045.6891207667,120.0,0,Urban,25.633716204076965,Rejected,1500.380742673056,0.01956322158511967
LN02302,Male,Yes,0,Graduate,Salaried,52320.57456095297,7784.309176599708,223772.7065521147,60.0,0,Urban,42.16199391071953,Rejected,3729.5451092019116,0.062050616809890685
LN04400,Male,Yes,2,Graduate,Salaried,69746.1047408999,14366.967772186632,140902.72808287907,360.0,0,Urban,33.941359604986765,Rejected,391.3964668968863,0.004653218045696664
LN02335,Male,Yes,0,Not Graduate,Salaried,71504.10032213133,18881.857956547334,204283.5954591819,60.0,0,Urban,31.573073737787286,Rejected,3404.726590986365,0.03766875580926947
LN00136,Male,Yes,0,Graduate,Salaried,44334.93415327526,25899.049590908304,147857.1876169831,180.0,1,Urban,33.446261090167795,Approved,821.4288200943506,0.011695603414527621
LN01387,Female,No,1,Graduate,Salaried,91230.22393453706,18143.386831314303,233884.20454499047,120.0,0,Urban,44.16820169567867,Rejected,1949.0350378749206,0.01781997525936529
LN04819,Male,Yes,1,Graduate,Salaried,54409.85073406933,32053.62356513084,182795.95698294183,300.0,0,Rural,39.56748656766168,Rejected,609.3198566098062,0.007047135932813686
LN02393,Female,Yes,2,Graduate,Salaried,46999.52131186204,11540.92719333172,156909.63738956602,180.0,1,Urban,21.815888793010885,Approved,871.7202077198112,0.01489090415223709
LN05631,Male,Yes,2,Graduate,Salaried,77296.48876982022,11693.413376236682,260937.1678765425,60.0,0,Semiurban,33.93159519604074,Rejected,4348.952797942375,0.04887018294283038
LN04253,Female,No,1,Not Graduate,Salaried,38167.49655681795,7315.644830965071,188071.53120304467,180.0,1,Urban,25.92750649328916,Approved,1044.8418400169148,0.022972068510148335
LN05603,Female,No,0,Not Graduate,Salaried,79406.32403576563,16016.557615660293,147772.75678776056,360.0,0,Rural,41.82676336828212,Rejected,410.47987996600153,0.0043016923494876205
LN04924,Female,No,0,Not Graduate,Salaried,68947.8787413795,15353.714170886393,164141.40800593514,180.0,1,Semiurban,25.065229521540843,Approved,911.8967111440841,0.010817075687918619
LN04530,Male,Yes,1,Graduate,Salaried,63360.30681065057,30407.523765167723,159346.35262772487,360.0,0,Urban,34.27152858742326,Rejected,442.62875729923576,0.00472047561067692
LN00893,Female,Yes,1,Graduate,Salaried,83385.91180891346,19498.2721372651,111450.04935906356,360.0,0,Semiurban,38.20270847621226,Rejected,309.58347044184325,0.0030090482187601795
LN00757,Male,Yes,3,Graduate,Salaried,63696.72247389748,19920.142805668984,108763.30102488186,60.0,0,Semiurban,29.22833441435572,Rejected,1812.721683748031,0.021678900275528594
LN03335,Female,Yes,2,Graduate,Self-Employed,33157.4450302977,13126.696901786992,92354.90281763088,300.0,0,Rural,27.288627582989182,Rejected,307.8496760587696,0.006651299196828465
LN05547,Male,Yes,1,Graduate,Self-Employed,69379.56156296935,160.20940532582426,156991.26356630266,240.0,0,Semiurban,44.72373804765536,Rejected,654.1302648595944,0.009406563406109403
LN00275,Male,Yes,3,Graduate,Salaried,69242.06948526541,15845.269837843243,201353.51503220692,360.0,1,Rural,41.4947843301649,Approved,559.3153195339081,0.0065734258937158365
LN04961,Male,Yes,1,Graduate,Salaried,39403.7630291631,2343.6355491018894,172600.2684291224,120.0,0,Urban,24.863465395090746,Rejected,1438.3355702426866,0.03445329815093028
LN01711,Female,Yes,0,Graduate,Salaried,57592.376720928034,1668.519915227911,97433.54909883604,360.0,1,Semiurban,23.846272702089063,Approved,270.64874749676676,0.004567071422467138
LN02222,Female,No,3,Graduate,Salaried,74883.83942999874,20446.245744993383,196151.67186178645,120.0,0,Urban,39.24505775011311,Rejected,1634.597265514887,0.017146709378412367
LN02579,Female,No,1,Graduate,Salaried,95172.40968390266,19310.096921300767,92103.3150134347,300.0,1,Urban,34.52078579529485,Approved,307.01105004478234,0.0026817289308970122
LN03566,Male,No,1,Not Graduate,Salaried,64581.49376411405,5135.595009007535,107548.82839589824,300.0,0,Urban,37.93333257853976,Rejected,358.49609465299415,0.005142155258657431
LN02069,Female,Yes,1,Graduate,Self-Employed,78524.30804483185,11375.009971179315,104168.06533182264,300.0,1,Semiurban,42.94082522790684,Approved,347.2268844394088,0.0038623973140437767
LN00562,Female,No,0,Graduate,Self-Employed,77422.49406863385,13066.957735520302,129136.73173388033,120.0,1,Urban,40.68044388210282,Approved,1076.1394311156694,0.011892429555709457
LN02555,Female,Yes,1,Not Graduate,Salaried,70692.58172244871,16812.539483450502,82951.398200936,300.0,1,Rural,26.92701054650181,Approved,276.5046606697867,0.003159868323811269
LN04126,Female,No,0,Graduate,Salaried,42384.9182079454,19728.150699278325,216681.92809299132,120.0,0,Urban,25.176903299252224,Rejected,1805.682734108261,0.029070898699359884
LN01059,Male,No,1,Not Graduate,Salaried,52587.71335827788,21869.56632098677,170866.465083022,360.0,0,Urban,34.18176064653903,Rejected,474.6290696750611,0.006374515315622509
LN00612,Male,Yes,2,Graduate,Salaried,65599.3725263964,2738.2064218731666,73570.60088681665,360.0,1,Rural,33.72529188963152,Approved,204.36278024115737,0.002990489030872116
LN02132,Male,No,2,Graduate,Salaried,73457.2247193364,17811.920179102755,217964.5712168255,300.0,1,Urban,31.922999340616457,Approved,726.5485707227517,0.007960505946793163
LN02211,Female,Yes,0,Graduate,Salaried,72090.30652710734,21415.41644936012,235488.16258322867,240.0,1,Urban,24.879620957472127,Approved,981.2006774301194,0.01049348260402262
LN05953,Male,Yes,2,Graduate,Self-Employed,76191.88871943772,0.0,175743.05899675802,120.0,1,Urban,38.2840244253482,Approved,1464.5254916396502,0.019221540721119142
LN01446,Female,Yes,0,Not Graduate,Salaried,49427.66636500487,22762.28504724106,185056.5600356459,180.0,1,Urban,40.14001546453523,Approved,1028.0920001980328,0.014241483476378023
LN05673,Female,No,0,Not Graduate,Salaried,116486.61182006092,36050.86639334502,178365.281264613,360.0,1,Semiurban,30.462203663124807,Approved,495.459114623925,0.003248113974526039
LN00515,Male,Yes,2,Graduate,Salaried,75107.82451651512,7962.896006685667,147053.68227384743,300.0,0,Urban,41.775124601955085,Rejected,490.17894091282477,0.005900742618163796
LN02313,Female,Yes,0,Graduate,Salaried,69954.86178182789,6490.249193184351,138457.55160481448,240.0,1,Semiurban,45.70447682642019,Approved,576.9064650200603,0.007546675747630674
LN02018,Male,Yes,0,Not Graduate,Salaried,72708.36060418453,36209.9356584511,129184.23713279862,300.0,0,Semiurban,32.999281308930136,Rejected,430.6141237759954,0.003953551777358432
LN00787,Male,Yes,3,Graduate,Salaried,69183.60158456874,3678.508592839933,48282.20660578186,120.0,1,Urban,36.81107012199059,Approved,402.35172171484885,0.005522098121165868
LN01864,Male,Yes,1,Graduate,Salaried,86086.80485756305,10411.231549750031,183712.4154212383,360.0,1,Urban,41.31815269047748,Approved,510.31226505899525,0.005288317607883691
LN04143,Male,Yes,2,Graduate,Self-Employed,66233.05712009556,6748.341002544621,136460.67515104683,120.0,1,Semiurban,49.60690725431916,Approved,1137.1722929253904,0.015581673168475769
LN04305,Male,Yes,2,Graduate,Self-Employed,28042.55731010325,2261.6267486579563,144970.34473108963,360.0,1,Urban,34.134056080625804,Approved,402.69540203080453,0.01328844232367252
LN04433,Male,Yes,0,Graduate,Salaried,48768.84507338749,14521.410723472429,181456.7649128892,300.0,0,Urban,34.20762194399993,Rejected,604.855883042964,0.009556856350594388
LN02549,Female,Yes,0,Graduate,Salaried,101768.8554573985,11883.24114234766,125825.8045798092,300.0,0,Urban,35.55846016508077,Rejected,419.419348599364,0.0036903793343685733
LN03259,Female,Yes,1,Graduate,Salaried,88726.70811411957,12484.480998158637,73453.61837436768,360.0,1,Urban,21.0,Approved,204.037828817688,0.0020159611857868747
LN00100,Male,Yes,0,Graduate,Salaried,31692.585158991715,9121.436950919997,68235.48649642237,300.0,1,Urban,41.30491486938443,Approved,227.45162165474122,0.005572879365876181
LN05681,Female,Yes,1,Not Graduate,Salaried,53163.563595077285,12132.783051799372,133728.93643135845,180.0,1,Semiurban,35.19084373880299,Approved,742.9385357297692,0.011377949516036307
LN01041,Male,Yes,0,Graduate,Self-Employed,50822.3147426212,10861.05057725143,125720.49439774954,180.0,1,Rural,21.0,Approved,698.4471910986085,0.011323104494650337
LN02339,Male,Yes,0,Graduate,Self-Employed,46793.57721053106,13287.436951750657,209807.5110763063,180.0,0,Rural,28.13949766169407,Rejected,1165.5972837572574,0.019400426241290184
LN03626,Male,Yes,0,Not Graduate,Salaried,43313.53909016836,16849.625873420868,134670.3462660809,180.0,1,Urban,23.16715108362317,Approved,748.168590367116,0.012435658775928893
LN05257,Male,Yes,1,Not Graduate,Salaried,45226.05003340874,15052.052618949465,148880.7671751595,180.0,0,Rural,37.480279443576336,Rejected,827.1153731953306,0.013721655738992842
LN00587,Male,No,3,Not Graduate,Salaried,43003.11261070416,12399.637498195552,163525.67377332,60.0,1,Urban,23.81138775191235,Approved,2725.427896222,0.049193007402428504
LN02535,Female,No,1,Not Graduate,Unemployed,54098.20171524187,22099.327481472374,74569.5272810145,240.0,1,Urban,34.754507314557145,Approved,310.7063636708937,0.0040776435528344125
LN00793,Male,Yes,1,Graduate,Salaried,34465.02848359381,8927.385859139154,132887.7434926604,180.0,1,Rural,39.89044276071292,Approved,738.2652416258911,0.017013693586965167
LN05921,Female,Yes,0,Graduate,Salaried,63225.99085325391,18090.54438104288,151423.44702192053,240.0,0,Urban,36.54195492537436,Rejected,630.9310292580022,0.007758951207649279
LN05051,Female,No,3,Graduate,Salaried,67023.30935254168,0.0,89805.71828135075,360.0,0,Semiurban,33.08837372185765,Rejected,249.46032855930764,0.003721993601467062
LN03645,Male,Yes,1,Not Graduate,Salaried,37719.07099676013,12072.420812275452,152161.5844822445,300.0,1,Semiurban,27.74288174695088,Approved,507.2052816074817,0.010186585361867789
LN04820,Female,Yes,1,Graduate,Salaried,56833.89043980672,5092.630812587158,85384.83125357745,180.0,1,Semiurban,33.95037156901554,Approved,474.3601736309858,0.007660048781000251
LN02045,Male,Yes,1,Graduate,Salaried,82420.61334648944,22890.7520139991,110872.93568367776,240.0,1,Urban,30.043445204414667,Approved,461.9705653486573,0.004386711384543332
LN05337,Female,Yes,3,Graduate,Salaried,43969.448197909165,7756.363681965392,60032.16593917632,240.0,0,Urban,29.17844846605841,Rejected,250.13402474656797,0.004835767978421813
LN03111,Male,Yes,3,Not Graduate,Salaried,54337.22206512466,20400.178017231407,159609.6124729348,120.0,1,Rural,33.56651734748427,Approved,1330.0801039411233,0.0177967135928659
LN01530,Male,Yes,1,Graduate,Salaried,62817.72493822408,27608.495199993096,181894.91581299625,360.0,0,Urban,35.81118231410466,Rejected,505.26365503610066,0.005587579070139184
LN03281,Female,No,1,Not Graduate,Salaried,60600.62958328165,16064.93980290092,102053.58661426918,300.0,1,Rural,25.18985129719016,Approved,340.1786220475639,0.0044371759679238
LN05402,Male,Yes,0,Graduate,Salaried,70687.29797272767,8610.149459333225,218382.56519679865,240.0,1,Urban,31.47773913299182,Approved,909.927354986661,0.011474863119222758
LN02257,Male,Yes,1,Graduate,Salaried,51584.76412637893,17290.948316463793,211436.402761446,180.0,1,Urban,41.29041679231762,Approved,1174.6466820080334,0.017054584850687782
LN03831,Male,Yes,1,Graduate,Salaried,49434.05906674042,6853.143467623298,221603.93019522817,180.0,0,Urban,36.18432664869431,Rejected,1231.1329455290454,0.021872342026190244
LN04969,Male,Yes,2,Graduate,Salaried,89055.11090252367,19747.421048398908,177257.04397552705,180.0,1,Semiurban,24.730984693067494,Approved,984.7613554195947,0.00905090476997162
LN05216,Male,No,2,Graduate,Self-Employed,65819.29460274887,26044.777038374665,160200.01905388458,120.0,0,Semiurban,26.18347576460844,Rejected,1335.0001587823715,0.014532342568024714
LN03327,Male,No,2,Graduate,Self-Employed,48214.56696421388,25745.29790229931,74908.1537685081,360.0,1,Urban,49.53414561767666,Approved,208.0782049125225,0.0028133935248269236
LN01084,Male,Yes,2,Graduate,Salaried,67638.70904463106,11910.399854020923,143735.6688615281,180.0,0,Rural,33.54866754206398,Rejected,798.5314936751561,0.010038220474506003
LN05612,Male,No,2,Graduate,Salaried,80772.12138417634,19775.88819553005,185896.56929113323,240.0,1,Semiurban,39.99957377748314,Approved,774.5690387130551,0.007703474608306781
LN05641,Male,Yes,0,Graduate,Salaried,48809.07429421062,14685.28629796316,132919.0766614842,300.0,0,Rural,46.340238477643325,Rejected,443.063588871614,0.006977999065419762
LN01832,Male,Yes,0,Graduate,Salaried,79062.7326782649,21419.47129443701,151169.25625780906,120.0,0,Urban,40.02571689305696,Rejected,1259.7438021484088,0.01253698418568371
LN03117,Male,No,0,Graduate,Salaried,44884.169996832745,22292.36949310753,125618.046325071,180.0,0,Urban,32.47473916884881,Rejected,697.8780351392834,0.010388716662664516
LN03253,Male,Yes,1,Not Graduate,Salaried,81162.366501743,1851.2133559558808,164364.82863745437,360.0,0,Urban,38.60375335793871,Rejected,456.56896843737326,0.005499931086215286
LN04290,Male,Yes,3,Graduate,Salaried,70172.16746466883,5014.296135175604,115655.9882605936,180.0,1,Urban,49.94899536188917,Approved,642.5332681144089,0.008545863674797684
LN04210,Male,Yes,0,Not Graduate,Self-Employed,54873.18643255016,11890.285335139277,221501.51944606844,240.0,0,Semiurban,42.11122032230593,Rejected,922.9229976919519,0.013823771791008115
LN03051,Male,Yes,2,Graduate,Self-Employed,45811.17995144907,3713.654856207928,196403.60033303444,60.0,1,Rural,44.659671677737855,Rejected,3273.3933388839073,0.06609599712138385
LN05321,Male,Yes,0,Graduate,Salaried,36032.157500959096,21907.00889348637,219152.86992908025,60.0,1,Urban,40.28084763811221,Approved,3652.5478321513374,0.0630410835959404
LN01593,Female,Yes,0,Graduate,Salaried,78078.6968217239,13980.13345406322,211614.1914755416,240.0,0,Urban,33.4768841447164,Rejected,881.7257978147567,0.009577851414940951
LN05803,Male,No,0,Not Graduate,Salaried,96377.9706440065,10564.78400162885,159618.44635187555,60.0,1,Semiurban,45.743094963369394,Approved,2660.3074391979258,0.02487599508740072
LN05600,Male,No,1,Not Graduate,Salaried,56235.951224543576,0.0,150105.9210508736,120.0,0,Rural,21.178652406866515,Rejected,1250.8826754239467,0.022243469669950427
LN05119,Male,Yes,2,Graduate,Salaried,76336.74022861963,24704.62636906666,177569.9171389121,240.0,0,Urban,39.86863945877776,Rejected,739.8746547454671,0.0073224925558598815
LN03922,Female,Yes,1,Not Graduate,Self-Employed,53071.46987986201,0.0,219106.89974233368,360.0,0,Semiurban,52.58458137222178,Rejected,608.630277062038,0.011468125500194276
LN04503,Male,No,1,Not Graduate,Salaried,68259.97824275595,15746.858426368855,102953.20236785572,60.0,1,Urban,42.94082420870322,Approved,1715.8867061309286,0.020425560277781196
LN00830,Male,Yes,0,Graduate,Salaried,33110.98977931446,19423.168681644853,196960.1425831024,180.0,0,Semiurban,35.84255361699454,Rejected,1094.223014350569,0.020828791140981906
LN05939,Male,No,1,Not Graduate,Salaried,104629.97822055496,31588.6969445533,168258.03162375846,120.0,1,Urban,36.22813852093535,Approved,1402.1502635313204,0.010293377628521191
LN01062,Female,No,0,Graduate,Self-Employed,82975.31400744207,7886.967730505206,173223.373486178,60.0,0,Rural,43.62466828201214,Rejected,2887.0562247696334,0.03177397892225612
LN04743,Male,Yes,0,Graduate,Self-Employed,68295.45781577582,11077.70388655976,172880.4870970186,120.0,1,Semiurban,34.9218385395401,Approved,1440.6707258084884,0.018150602734098926
LN03699,Male,Yes,0,Graduate,Salaried,55545.585984467856,107.15735559781932,99098.11640385924,60.0,0,Semiurban,26.1534871752736,Rejected,1651.635273397654,0.029677517661714337
LN00062,Male,No,1,Graduate,Self-Employed,37873.30051987944,11347.191417961152,119798.50572626144,180.0,0,Urban,33.82152809476334,Rejected,665.5472540347857,0.013521751364762665
LN03677,Male,Yes,0,Not Graduate,Salaried,56995.1402240348,30894.412835616982,102054.2954997006,360.0,0,Rural,28.387062054956843,Rejected,283.484154165835,0.0032254590482833677
LN01597,Male,No,0,Not Graduate,Self-Employed,101149.90939423398,4474.528081298897,186667.40035890904,180.0,1,Semiurban,31.871975147664585,Approved,1037.0411131050503,0.009818193004296693
LN02397,Male,Yes,0,Graduate,Self-Employed,39920.852558370025,16686.513676101957,94142.91193976936,120.0,0,Rural,31.16322281217297,Rejected,784.5242661647446,0.013859049066426902
LN01412,Female,No,0,Graduate,Salaried,69117.75544163215,12730.575338620756,178366.52384933148,300.0,1,Urban,35.12629930367899,Approved,594.5550794977717,0.007264107573482937
LN04033,Female,No,2,Graduate,Salaried,15000.0,9587.0090503776,212783.87628705503,180.0,0,Urban,25.358135110184502,Rejected,1182.1326460391947,0.04807956281372255
LN01269,Male,Yes,1,Graduate,Salaried,84721.86350420874,6657.286569320346,151693.5274717622,300.0,0,Rural,23.24595030404613,Rejected,505.6450915725407,0.005533484292266547
LN00033,Female,Yes,0,Graduate,Self-Employed,38845.78142088199,6092.511364477365,146062.35568776797,300.0,0,Rural,48.646207820367685,Rejected,486.8745189592266,0.010834290507757062
LN01726,Male,No,2,Graduate,Salaried,49280.73109771904,2144.0088594722765,178104.61310413087,300.0,1,Urban,44.27230844267202,Approved,593.6820436804362,0.011544677604099673
LN04231,Female,No,0,Graduate,Salaried,87111.45871420696,3024.676887348378,116064.79339441942,360.0,1,Urban,44.28990308134985,Approved,322.4022038733873,0.003576836323431466
LN05126,Female,No,2,Graduate,Salaried,54525.41495666478,4817.460985822714,165456.90936673988,300.0,0,Urban,34.30918821202235,Rejected,551.5230312224663,0.00929383725448322
LN00284,Female,Yes,0,Graduate,Salaried,102660.66749312534,9057.891276183334,143020.2436442124,180.0,0,Semiurban,33.67868012137643,Rejected,794.5569091345134,0.007112129961998705
LN02501,Male,Yes,1,Graduate,Self-Employed,79363.69321065722,10483.589108230532,150853.4412599863,360.0,1,Rural,34.2546691420164,Approved,419.03733683329534,0.004663884382679931
LN02982,Male,Yes,0,Graduate,Salaried,74649.84205559605,14012.791055443273,78413.51517376292,60.0,1,Semiurban,26.835564395719693,Approved,1306.8919195627154,0.014740053094588224
LN05461,Male,Yes,0,Graduate,Salaried,73192.99996164741,19375.062034730363,121067.44729397724,300.0,1,Semiurban,37.24437281773935,Approved,403.5581576465908,0.004359583088845289
LN03120,Male,No,0,Graduate,Salaried,50328.77032306926,0.0,98495.2461755255,360.0,1,Semiurban,39.96713731997789,Approved,273.5979060431264,0.005436212812012953
LN01030,Male,Yes,0,Graduate,Salaried,54852.4692515331,1358.9400618164163,175504.93656036365,300.0,1,Semiurban,33.10335985406272,Approved,585.0164552012121,0.010407432625288723
LN01553,Male,Yes,1,Graduate,Salaried,43462.3929192028,3458.366152204586,188059.61863507543,60.0,0,Rural,55.78196225681958,Rejected,3134.326977251257,0.06680043203225278
LN05016,Male,No,0,Not Graduate,Salaried,17905.009885619707,13255.560657147178,92875.90509407886,180.0,0,Semiurban,42.70371708666457,Rejected,515.9772505226604,0.016558658636063744
LN05799,Male,Yes,2,Graduate,Salaried,47012.70360772238,89.20076388526468,114700.74172505448,180.0,1,Semiurban,34.57629153512282,Approved,637.2263429169693,0.013528674719595419
LN00700,Male,Yes,0,Graduate,Unemployed,49545.539589619206,26910.906831461914,140800.5669948518,300.0,0,Semiurban,40.499387479704495,Rejected,469.3352233161727,0.006138595831819411
LN00232,Male,Yes,1,Graduate,Salaried,60911.43679807628,13159.676008009972,106973.80660093806,300.0,1,Semiurban,30.13206804806477,Approved,356.5793553364602,0.004814013747437056
LN00702,Male,Yes,3,Not Graduate,Self-Employed,45913.126189144816,0.0,99599.3388414661,300.0,0,Urban,42.74620763587479,Rejected,331.99779613822034,0.007230999578868018
LN01182,Male,Yes,0,Not Graduate,Salaried,78366.33212004625,22297.72937034196,135706.38725104398,360.0,1,Urban,38.16660818685381,Approved,376.9621868084555,0.003744754396229575
LN01472,Female,Yes,1,Graduate,Salaried,57319.65666654165,2635.217134076511,72327.19331683674,60.0,0,Urban,33.642367748521,Rejected,1205.453221947279,0.020106008828507455
LN05693,Male,No,0,Graduate,Salaried,39056.84862619471,10308.692838725376,119006.4464687724,360.0,0,Urban,33.81044301466442,Rejected,330.57346241325666,0.0066964415380345275
LN02089,Male,Yes,1,Graduate,Salaried,89049.3506894149,9790.314487689044,121916.9721537287,300.0,0,Urban,38.575081468977885,Rejected,406.38990717909564,0.0041116074852227975
LN03148,Female,Yes,0,Graduate,Salaried,57786.69262885341,9840.190106509204,225385.38496566823,360.0,1,Semiurban,22.66594625803601,Approved,626.0705137935229,0.009257716583558359
LN05165,Female,Yes,0,Graduate,Salaried,79472.44498855693,16884.535964292827,140845.46076943577,360.0,1,Urban,41.01343661912863,Approved,391.23739102621045,0.004060291087966466
LN04805,Male,Yes,1,Graduate,Salaried,28082.12062851773,8391.588032474192,92099.9096738884,180.0,1,Semiurban,40.01222806982845,Approved,511.6661648549355,0.014028355866157223
